index,som_key,lon,lat
1345,551,5.117324663,52.52840725
1346,622,5.1246963580000005,52.52840725
1347,621,5.132068053999999,52.52840725
1348,680,5.139439749,52.52840725
1349,740,5.146811444,52.52840725
1350,799,5.154183139,52.52840725
1351,859,5.1615548339999995,52.52840725
1352,859,5.168926529,52.52840725
1353,1039,5.176298224,52.52840725
1354,1159,5.18366992,52.52840725
1355,1160,5.191041615,52.52840725
1356,1280,5.19841331,52.52840725
1357,1341,5.205785005,52.52840725
1358,1401,5.2131567,52.52840725
1359,1461,5.220528395,52.52840725
1360,1520,5.22790009,52.52840725
1361,1641,5.235271786,52.52840725
1362,1701,5.242643481,52.52840725
1363,1762,5.250015176000001,52.52840725
1364,1822,5.2573868710000005,52.52840725
