C (d),GHG (cmNAP),GLG (cmNAP),GVG (cmNAP),T (m2/d),Wortelzone (m),kD (m/d),U_matrix,X,Y,XY,Total features
1162.6661166101076,0.09329133083057406,0.8243128115987777,0.28949607928752896,1.0001778506050112,20.31927439842224,0.0007101150512767163,0.0612782006295108,36,5,336,4.0
1286.8483038964844,0.11229070843219757,0.8230600285863876,0.3044440427281858,1.0000301604690556,20.998115128097535,-0.0002850256347528557,0.0798113289590745,37,5,337,
1490.8483332739258,0.15610149463653578,0.8629472477197646,0.34746998501467696,1.0000090618782043,22.59653537973404,-0.0002850256347528557,0.09888351334660779,38,5,338,
1667.63750751709,0.1595880074653626,0.9172136318731308,0.3611133861320017,1.0000090618782043,23.475662567710877,-0.0002850256347528557,0.10695709165940119,39,5,339,
1836.2168792089844,0.12708368594074249,0.9666220019006728,0.344990964966297,1.0000090618782043,23.91571338056564,-0.0002850256347528557,0.09298043121138057,40,5,340,
1949.270857611084,0.12205506166839597,1.0098917351675032,0.3496219853971003,1.000114554832459,24.566795802936554,-0.0002850256347528557,0.06896454967452062,41,5,341,1.0
2064.646425395508,0.1082960398874282,1.021083263411522,0.34085574854517,1.0033426392326357,24.89117822330475,0.003695537109365432,0.08071256246518671,42,5,342,3.0
2273.2967724963382,0.07612343112182618,1.0666149660062791,0.3242234580078125,1.0485147222442626,25.26815394508362,0.05942341552736252,0.10934562946642241,43,5,343,1.0
2526.2743422070316,0.07767965800189969,1.1492012061452865,0.3419809775032998,1.2084209423027037,26.353466890068056,0.25447098999023865,0.1030301173318355,44,5,344,1.0
2679.9732683007815,0.08572898569679266,1.1236548725509643,0.3433136705505848,1.2909375311203002,27.029911029644012,0.3559753399658234,0.09071125308434853,45,5,345,
2828.4336264709473,0.07815958284473412,1.057396571006775,0.32400896123766887,1.1881451964950562,27.258640535278317,0.22959247283938566,0.08862375183105141,46,5,346,
2986.4259223510744,0.0735438350915909,1.0091922646522522,0.3106714817433356,1.1472983246078492,28.258255632095338,0.17386459442138857,0.09094591781403402,47,5,347,1.0
3159.5328216760254,0.08414452794361127,1.0328524638223648,0.32388588932037354,1.4644523422775269,29.661314286403655,0.5370909448241719,0.09533614951022078,48,5,348,2.0
3322.0683508984375,0.14834153339099876,1.155266763896942,0.39972632109832773,1.7961643876342777,30.51376294942856,0.9192249682617444,0.10015920734591428,49,5,349,1.0
3490.713401010742,0.3361721187553406,1.410994576253891,0.6011352719225883,1.6801010393638611,30.72869230987549,0.7809004129028381,0.11472444756889422,50,5,350,
3646.666810274658,0.545147628077507,1.6888409686851502,0.8238848932058811,1.7757409516906737,30.722160943450927,0.8724533560180703,0.13981463289104595,51,5,351,4.0
3848.9492061791993,0.7923089221372605,1.999332798447609,1.0837143250000478,3.376913011360169,30.466726576709746,2.643803777160656,0.22333613768022556,52,5,352,
4251.794936723633,1.1006994511089325,2.30657783223629,1.391875856886387,8.97721747385025,29.961467444229125,8.61166247131348,0.36332019486634287,53,5,353,1.0
4828.862671948243,0.9270619371995925,1.9384127445173263,1.1793306557171346,15.910573103477478,31.647165713329315,15.796578224487291,0.471158616609649,54,5,354,
5474.380171365967,0.6727864631166458,1.5124769601631165,0.8907234933187962,16.452448212299345,35.522662593193054,16.393662636108388,0.5325511844292279,55,5,355,
5971.123198428955,0.6088294200906753,1.4256625773572922,0.8221970497686863,12.800830699382782,46.07405871591568,12.691739284057576,0.7682707928761214,56,5,356,
6286.873632342529,0.6919905145483017,1.6335305986881257,0.9302999055805207,6.6845390990448,84.10151757055283,6.469124574279817,0.8082803353066209,57,5,357,
6501.000988588867,0.8439184870376588,1.8631448451423644,1.0977621052742004,6.802332531764984,98.70636397205352,6.6462596163940475,0.45377603655066423,58,5,358,1.0
6702.532366033935,0.9524344344053268,2.0104408078241347,1.2140334200539589,8.502583574069977,99.89501998901366,8.42358088165281,0.4118651845934581,59,5,359,2.0
13.716385789794913,0.04089835920143137,0.4053160531520843,0.163783390280962,26.703240774356843,26.04457012880325,7974.508850342102,0.48585003542540933,0,6,360,
13.130991173095708,0.1587199081172943,0.5384625276994706,0.28466814378905303,25.62719154237366,27.081793254871368,7661.326134758606,0.7987146825400453,1,6,361,
15.311229172363255,0.5739501763658523,1.0511256960391997,0.7193862864005566,32.37720041750717,30.417267277736663,5761.343828539124,1.8823184003072586,2,6,362,
28.49545817382807,0.6520261848049164,1.2354970759820936,0.8187193890199661,67.37512094904709,30.51247247783661,2444.2493409036256,2.2151631940156955,3,6,363,
40.1890725903321,0.44137446739196773,0.9954951703834534,0.6022007230923175,88.78299604315949,27.363774465789795,975.085330763855,1.3835871976650567,4,6,364,
63.05087406005862,0.2993414159269332,0.7990587940406799,0.4492856240229606,95.2710448142891,23.763938119659425,436.88438867614747,0.8197310126792601,5,6,365,
122.26996460205078,0.34087255912780745,0.7927670393562316,0.4812526754553319,91.75424729690933,19.483127815303803,204.0324146914673,0.6586387216834325,6,6,366,
201.57665724731447,0.45280091328239436,0.9271628169631958,0.597675192876339,73.07887180247879,17.09127822385788,114.49562660614015,0.6711511972802985,7,6,367,1.0
223.463276953125,0.3086046711654662,0.8590601404285432,0.4686958235507013,53.752288301437375,21.358604416885374,74.80543548431393,0.4336309441001682,8,6,368,
207.45344808227543,0.24117875960636148,0.7938493046808244,0.40171305347752573,47.43110828534699,23.587301528491974,61.76710221588132,0.1981184751793098,9,6,369,5.0
160.6047452453613,0.24699079060745244,0.7932716325139999,0.4062456163744925,43.32928904085541,24.99947249240875,60.859533910217294,0.1670700058645548,10,6,370,
81.19382380249021,0.2965218574752808,0.8986480836200714,0.4669482023251057,35.10166145407486,27.4949548535347,53.055640650329565,0.1824292614633845,11,6,371,
51.63996240966799,0.33888581143283836,0.9965530760383605,0.5204211922197344,29.225556211982727,28.871835369834898,40.95174448608401,0.14211529895862,12,6,372,
64.37300921874998,0.38048753181648254,1.0969218750476837,0.5737746265375615,25.018560492099763,29.403825699577332,30.30274400482176,0.11379890418421693,13,6,373,
80.05016261230469,0.41895209642601017,1.2220574982213974,0.629571917498827,21.460114356380462,29.80405624616623,22.480938212585443,0.08813373175432546,14,6,374,5.0
85.92409786376948,0.4593822355756759,1.324040995335579,0.6823135085706711,18.60032695809555,30.08859206411362,18.727267544860865,0.07929615860591342,15,6,375,
91.4653576379394,0.4907114470071793,1.3480004704475403,0.7121672393660545,15.882828456508637,30.275736781101227,16.33693961700442,0.07427027438378436,16,6,376,1.0
93.25295290649422,0.4930722537708283,1.306912667593956,0.7058413428170681,14.052694488925933,30.465594122047428,16.76485011199952,0.0735094518919591,17,6,377,3.0
91.80517207397463,0.4215246347379684,1.220606357898712,0.6313406367673874,11.910343573932646,31.181015770931246,22.09482362640381,0.08719926235169245,18,6,378,1.0
128.9948637353516,0.293642308418274,1.1436680811738968,0.5136487204279898,9.483963428905486,32.06667432533264,25.61165081085204,0.0831205707384934,19,6,379,
189.1263132043457,0.2378016414108277,1.1636395303630829,0.4729681772511005,8.027569899654388,31.812109051704407,18.61382150665287,0.07295435275089837,20,6,380,1.0
193.61671825195316,0.2754157509679793,1.2639143706464768,0.5231182253787516,7.309458261455536,30.62653436487198,12.121523670959448,0.07264513442202063,21,6,381,2.0
173.58480002685542,0.38268953991889954,1.3973531612300873,0.6356235394892692,6.492816203983307,28.806600714054106,8.64947781738283,0.08012959138639354,22,6,382,2.0
169.50274341918941,0.4283988523397445,1.496538776283264,0.6920291573560239,4.83746296300888,26.477668196754458,5.40332889953612,0.08633436375964071,23,6,383,
169.9653479455567,0.35933555014038077,1.5075771866035463,0.6389816446611882,2.956776771747589,25.23346922903061,2.715453906555183,0.07295431081189485,24,6,384,
182.65413321044923,0.28630581026935586,1.468974070057869,0.5728392799661158,1.7113691510047913,25.001447704029083,0.9868945349120963,0.050891030213157704,25,6,385,1.0
222.96069425781246,0.24308787240028384,1.4155741941547393,0.5275839778063296,1.1643037888336183,24.991150267448425,0.2236216287231514,0.042531783134220506,26,6,386,3.0
302.49868916625974,0.22336154981613143,1.3306946651124956,0.49482926610326783,1.0191876809616085,24.9907815612793,0.025588632202186545,0.04452625481101988,27,6,387,
364.68615875244143,0.23298827754592888,1.268065954351425,0.4900048469452858,1.0012749773292544,24.905794789295197,0.0017052557373062882,0.04039209710687554,28,6,388,3.0
409.4859804309082,0.25317335181808476,1.2252416550445555,0.4975860770506857,1.0004943294677737,24.267669755153655,0.0007101150512767163,0.048494467201834146,29,6,389,1.0
467.35152439575194,0.226202281422615,1.1741663876199722,0.4657948426430225,1.0059799630889898,22.290956973991396,0.007676099853540563,0.05984595174462874,30,6,390,1.0
507.50388393432615,0.17538670982837679,1.1219392558145522,0.41469538258194927,1.0267409764862059,20.89964424478531,0.03653517974851184,0.05918984570360999,31,6,391,3.0
576.8217455102539,0.11792276761722564,1.0380758729934692,0.35195331914472594,1.0611105809822083,20.504838946113587,0.08330679199218594,0.07918177990749178,32,6,392,
754.9344827038574,-0.013114358772277734,0.822656354060173,0.2040419725985525,1.0455398209342954,20.24666561925888,0.06240883758545124,0.09090084719422907,33,6,393,
882.2977900048828,-0.05221764688587194,0.6966089832496642,0.1475484462194443,1.0088071742630005,20.2754247004509,0.011656662597658851,0.07333248005237139,34,6,394,2.0
991.2440115478515,0.020953247350692816,0.6783287911272049,0.20242797231173504,1.0007053153762824,20.79785500595093,0.0007101150512767163,0.06936716039203882,35,6,395,1.0
1112.0437601831054,0.09012594418334974,0.7475102530336379,0.27160142251276964,1.0000301604690556,21.69955227870941,-0.0002850256347528557,0.08213798793449086,36,6,396,
1284.3268236694335,0.1430764755563736,0.8847073926544189,0.3414007813217639,1.0000090618782043,23.212696060657503,-0.0002850256347528557,0.0886836521288408,37,6,397,
1469.5428248095702,0.18694725236606602,0.9867813685417177,0.39691324870300293,1.0000090618782043,24.5662690798378,-0.0002850256347528557,0.0673992132541905,38,6,398,1.0
1568.4845095739747,0.18058471933937081,0.9984670500850676,0.39415995409607896,1.0000090618782043,24.885568622303012,-0.0002850256347528557,0.06042861906593231,39,6,399,2.0
1716.3723232531738,0.1529643388624191,1.011349835395813,0.3746407480130194,1.0000090618782043,24.94835401567459,-0.0002850256347528557,0.07356568785065651,40,6,400,
1871.2720222070313,0.13254635988712327,1.0347525180578232,0.36298759561538696,1.0000090618782043,25.01877689397812,-0.0002850256347528557,0.0618647888941104,41,6,401,5.0
1983.3736635131836,0.1109532708187102,1.0383264295959473,0.34642914822840676,1.0007053153762824,25.231177983551028,0.0007101150512767163,0.06878264306417602,42,6,402,3.0
2172.700277095947,0.08127556546401982,1.0455229720115662,0.3241250004739762,1.011971962890625,26.380672138118747,0.014642084655747567,0.10151933726691305,43,6,403,
2426.2246910461427,0.08232716548728924,1.0387649036502837,0.3236116147618293,1.0517428066444392,28.4455056937027,0.06240883758545124,0.09797410686717023,44,6,404,
2551.8132532043455,0.09068703278636936,1.0069372552299498,0.3239351180872916,1.0827788337860103,29.16917055908203,0.09922904296871593,0.07981402503067062,45,6,405,5.0
2704.8097057580567,0.10916061037635805,1.0287983187961578,0.34308862475895885,1.0919778193969725,29.323263401622775,0.1091804498290685,0.0872263277155459,46,6,406,
2895.448459957275,0.14288944602203357,1.1027925554418563,0.3848697825105192,1.1308203251533504,29.831551191921235,0.15794234344485858,0.08962830884521737,47,6,407,3.0
3053.8833712792966,0.16479307469463356,1.1816030467796326,0.4181554616281986,1.3367003746757504,30.728033906002047,0.39976153015135196,0.09229497987974204,48,6,408,
3217.2627254248046,0.2416339824352265,1.3211247948789597,0.5075338043086528,1.5412090157928473,31.525492677516937,0.63063416931152,0.10441149363456885,49,6,409,3.0
3363.6427910180664,0.4871755301504135,1.614620535106659,0.7626654052026272,1.5194774672164915,31.507268058300017,0.5898334011840802,0.11336658007759895,50,6,410,1.0
3458.329656373291,0.699429349612236,1.8797407401037216,0.9854923859767913,2.0755519276809693,31.014018212471008,1.1839323907470884,0.12277423409594204,51,6,411,1.0
3567.989773790283,0.8258295550937652,2.0530041106700896,1.1212618087966442,4.936162171009064,30.32061358911514,4.258917110595689,0.21441528277642047,52,6,412,1.0
3866.465355344238,0.8839851536960601,2.0921744595241547,1.1756244328362941,14.057061897232057,30.533673082561492,13.793360023498565,0.33257372364263105,53,6,413,
4174.776994250488,0.6811569169931412,1.7161759980249405,0.9381624429254531,20.930771810523986,33.998773660030366,20.856868612976086,0.3406623858247847,54,6,414,2.0
4466.3277858264155,0.5509526013603211,1.4174498887205123,0.7742517471308709,19.063694210361483,40.60382864610672,18.9392325109863,0.43809631102178087,55,6,415,1.0
4797.524070870361,0.4915936617918014,1.3213544717645647,0.7075467679567338,11.90738977121353,56.16831186122894,11.56623516815182,0.6672969748041047,56,6,416,
5311.8917592712405,0.633157374991417,1.5310599081802367,0.8627369393258094,5.89939723771286,88.57563525215149,5.478959591674823,0.5877842248538941,57,6,417,
5602.086148686523,0.8478355206813812,1.7668649906873704,1.0816396841084956,7.497235720027923,99.0167092218399,7.226426636352528,0.36758981075924935,58,6,418,1.0
5757.98101848877,1.0038428543348312,1.9401457610177995,1.2411022091779709,10.122807661277772,99.93444521295547,9.975005211181667,0.35828487720642843,59,6,419,1.0
10.70374520141604,0.17937079179573057,0.5044738285827637,0.2943908252553942,5.526353052879333,26.07867544944763,7858.0833609201045,0.39867965449284004,0,7,420,1.0
9.81280315063475,0.2859352800598145,0.6454919563913346,0.40784555129933353,6.837271798213958,27.474228299598693,7504.203371840515,0.5847486319412665,1,7,421,
9.425871586914127,0.6505334773893356,1.1686785020351411,0.8041652557146549,14.14004265504837,31.02592215450287,6121.302136929015,0.8713192183395456,2,7,422,1.0
12.347133503417922,0.9353371118793488,1.631038952474594,1.1244792603487967,27.155214787563324,33.42248591768265,4502.930712887878,1.298916443285627,3,7,423,
16.3863563586425,0.994519608490944,1.7167849897670746,1.18897246135211,42.044574745357515,33.799277286376956,3380.86679833374,1.487528954915451,4,7,424,1.0
32.00782587402341,0.7991549088659287,1.4648468460226058,0.9822925161271095,57.69365276250839,30.02959907705307,2344.109328808594,1.5126220964369999,5,7,425,
89.51927748535161,0.5330859875421524,1.1078802464532853,0.6980456159415245,63.97010376599503,20.652637447624205,1357.7209051071168,1.3433508778631018,6,7,426,
146.34253347412107,0.4334310054712295,0.9538262154102326,0.5875094525077342,54.910221164512635,17.28519133266449,553.8631763195801,0.8740219015774088,7,7,427,
158.5144581262207,0.27765304766178134,0.799347630124092,0.4319922614727021,46.75386461762619,21.72420291973114,192.07579934875488,0.3756990051285203,8,7,428,
144.49354316040035,0.22862660765075682,0.7319374641990661,0.3792893501462937,44.11170918396759,24.109784506301878,100.49797771636963,0.1718830911720309,9,7,429,1.0
103.62443216430665,0.21630736039829257,0.7135702732563018,0.36576198826527584,40.950043147789,25.440998129940034,76.00159458892824,0.15840484923894152,10,7,430,3.0
54.92102784667975,0.18687314632415775,0.7503464145755769,0.34956572394919383,34.226259821083076,26.942764692955016,55.32257113311766,0.1557298760767044,11,7,431,
41.796766098632816,0.18098700928115852,0.8187170474767684,0.35853239220929134,28.590615218917844,27.803114202461245,36.873657954711916,0.12836836946703858,12,7,432,3.0
72.01883402954093,0.2635799574174882,0.9440371081495285,0.4496724214773178,24.914185763160706,27.94590883453369,28.475665705261235,0.11266396428139949,13,7,433,
109.08859118408202,0.3753636283473968,1.1246188194799422,0.5752163261401653,21.43289717418289,28.453511884803774,22.45605969543459,0.10808031775868358,14,7,434,
102.10097836914065,0.39074239647293096,1.1963684865617752,0.6018666707453727,18.082377651298522,29.27972973751068,18.60088467773437,0.09292470811676812,15,7,435,
85.55429980102542,0.37653873844051367,1.1753774111986162,0.5863068640587329,15.356903882369995,29.739532666568756,17.864480570068395,0.07719734819935975,16,7,436,4.0
78.84510637695314,0.36952336647319795,1.112539903268814,0.5681273837039471,13.339119047760011,29.935579003925326,22.990450243835426,0.07954575743025609,17,7,437,1.0
69.35457462768557,0.30571100667190554,1.0136883636856078,0.49730476981115346,11.030722222770692,30.591349261875152,32.97270646545411,0.07847922796694917,18,7,438,1.0
78.00842041259762,0.22947353384399416,0.952994506688118,0.42417895289468777,8.994455022575378,31.204112578811646,35.013740012512244,0.06582813258492468,19,7,439,4.0
113.41480018066409,0.20104857348346705,0.962623536119461,0.4033622171692848,7.530423803436279,30.90179985628128,27.446690235900917,0.06080683131453095,20,7,440,
133.78510505004886,0.23754050583457942,1.0910337948894502,0.4582382269210816,6.603415017223358,30.05082601793289,22.80634921691893,0.06982405333461672,21,7,441,1.0
118.2821422497559,0.3238175829114913,1.3100620248889925,0.5710670443570615,5.2498771183700566,28.326123903369904,17.194750888366684,0.09357290182891678,22,7,442,
99.52095868041988,0.337583662410736,1.4500361668539048,0.6100738094587326,2.9305512233200073,25.972145702724454,8.157878318481437,0.08284782384471724,23,7,443,1.0
113.1649366247558,0.2847884008398056,1.443932329621315,0.56661535729146,1.6277343368721011,25.120039409713748,3.0169815344238486,0.04800937814122537,24,7,444,2.0
143.61973461059574,0.24744601343631745,1.3924673074817657,0.5264517161672115,1.176435478572846,25.007267994270325,0.8266768844604826,0.03242616363684329,25,7,445,3.0
187.17594967651365,0.21999501819801348,1.3244585896730423,0.49088744840931886,1.0316991453361517,24.999893870887753,0.1310735449218896,0.03229972518692183,26,7,446,
248.25259728271482,0.19211703100395194,1.253366633672714,0.45436673603701583,1.002561991371154,24.995337716083526,0.008671240539570135,0.03332245363315086,27,7,447,2.0
302.8070921838379,0.17212957284355168,1.213886569018364,0.43048023506021504,1.000114554832459,24.917988429031375,0.0007101150512767163,0.03455628603825034,28,7,448,2.0
356.7918981774902,0.15187039252948753,1.176435316853523,0.4067836164700984,1.000051259059906,24.114735703430178,-0.0002850256347528557,0.051177047927567186,29,7,449,1.0
424.50634962036133,0.10892770567321786,1.0691100921726227,0.3509652274658679,1.0004732308769224,21.564553148498536,0.0007101150512767163,0.05795447166057453,30,7,450,
455.56938689086917,0.07927470233249667,0.9732826315832139,0.3080764224586485,1.001760244918823,20.28364158079147,0.00270039642333586,0.048409727520160296,31,7,451,3.0
513.3863859362793,0.05306586551094061,0.8156198894739151,0.2555774588809012,1.0037857096405025,20.09188803668976,0.0046906777954518475,0.06421022988394669,32,7,452,
657.1293201708984,0.003100748969077971,0.5489545854282378,0.16227136386847496,1.0029206674156192,20.26920936788559,0.003695537109365432,0.07389327317024678,33,7,453,
788.1948914746093,-0.0077540217409133305,0.5234743709373475,0.14849082547187797,1.000684216785431,21.02352951761246,0.0007101150512767163,0.07401115297966658,34,7,454,1.0
921.4949568640136,0.040460780668258645,0.663201436252594,0.2150094385998249,1.000051259059906,22.70827968513489,-0.0002850256347528557,0.07748781565636569,35,7,455,
1037.9699242944334,0.07689625127315525,0.8056637444782258,0.2726492919800281,1.0000090618782043,24.045023901309968,-0.0002850256347528557,0.08221953110219087,36,7,456,1.0
1226.1714379797363,0.10857834861850746,0.9255829183864592,0.32197651643204694,1.0000090618782043,24.6783294190979,-0.0002850256347528557,0.0890169451959947,37,7,457,1.0
1429.5275332788085,0.13564116935157777,0.9851040312862396,0.3555329537677765,1.0000090618782043,24.95409529745102,-0.0002850256347528557,0.06464138641511517,38,7,458,2.0
1524.8411992114256,0.1354506109580993,0.974521494784355,0.3532649141490458,1.0000090618782043,25.02096279483795,-0.0002850256347528557,0.04641123388318376,39,7,459,5.0
1634.349970703125,0.12566508456707015,0.9646001493167877,0.3434508078298568,1.0000090618782043,25.136736531944273,-0.0002850256347528557,0.06544669267078032,40,7,460,2.0
1788.3972779833985,0.11391045477676398,0.9806531716394424,0.3372585322196482,1.0000301604690556,25.473812978992463,-0.0002850256347528557,0.08209857346803777,41,7,461,1.0
1915.2637137561035,0.0896813079319001,0.9961354817008972,0.32097435939121244,1.0005576252403259,26.361736442718506,0.0007101150512767163,0.09131495837130686,42,7,462,
2095.1611906347653,0.06989852360153193,0.9920500170993805,0.3043280034918785,1.0084695968093866,28.254805595798494,0.009666381225599707,0.10486644775420503,43,7,463,
2312.296904094238,0.08714758707046522,0.976052674021721,0.31492625374126426,1.064106580883026,29.559893753738404,0.07136510375977423,0.09565403027700804,44,7,464,2.0
2456.112655708008,0.1060587431936264,0.983002139787674,0.33144602138280876,1.2591419547080989,29.828259172554016,0.2893009140014442,0.08249800524819832,45,7,465,2.0
2625.2445828063965,0.17011106541633603,1.0979241014575958,0.40567245287394527,1.6052643376159663,30.002683526706697,0.6883523291015763,0.10225361459041035,46,7,466,
2816.400197618408,0.25830078414630897,1.2776045050096512,0.512161308398962,1.6076062812004093,30.515211437950136,0.727162815856957,0.09979480187555027,47,7,467,1.0
2948.4181060180663,0.29514913127040865,1.385023688416481,0.5631236311807633,1.4399146811180117,31.291311587810515,0.5649548840332272,0.09708088731086338,48,7,468,2.0
3102.813794484863,0.39341727169990537,1.5161865898609161,0.6679703556950092,1.3057698404884341,32.3940327312088,0.39279554534914496,0.11399516592708184,49,7,469,
3245.3116943151854,0.6456213054685592,1.8098389279651643,0.9284643758425712,1.2587832786636355,33.16573474319458,0.2982571801757672,0.10712389360319034,50,7,470,
3320.6348479833982,0.7719721069221497,2.0252967263793944,1.0726378524434566,1.7955103313179013,33.48853699426651,0.8714582153319839,0.10606614524276645,51,7,471,3.0
3395.769533140869,0.6852327492980957,1.9687927325677872,0.9919448707835674,4.123127972572327,34.29826841398239,3.370256477966336,0.18299210229944882,52,7,472,
3614.921288548584,0.5073606044225693,1.7357542125463485,0.8030365104160309,10.508426606258393,36.02362893241882,10.077504701843225,0.2873435548159612,53,7,473,
3917.1905127770997,0.4243441931896209,1.5275277560758591,0.6949828833711147,15.523814834590912,38.7840003399086,15.286071052551279,0.31996106061978075,54,7,474,1.0
4220.821850333252,0.3851385681610109,1.3375258124828338,0.6256160344429017,13.773876610832215,46.064393347053525,13.472924722595224,0.37826953064523744,55,7,475,1.0
4472.62577522705,0.33206099785900123,1.2382392787981034,0.5632959318649768,7.715627233924866,62.42499218978882,7.175674461364736,0.5017229499424846,56,7,476,1.0
4678.447666874999,0.4549358730611802,1.389060433678627,0.6917583991379738,5.3200932287216185,88.54732388559341,4.817191035461406,0.4467500204325979,57,7,477,
4824.1495313879395,0.6310647615222931,1.5870767085981368,0.872266222064972,7.636275433734894,98.61963901384354,7.309023313293437,0.3079140173016902,58,7,478,1.0
4944.699416467285,0.7784405057229996,1.7693322772312166,1.0266159880559445,10.73582721844864,99.88264199619293,10.534274276733356,0.2957779097857981,59,7,479,2.0
10.855091126708999,0.22408496593952165,0.5350626138019561,0.3362774732217788,1.441581469795227,26.03961893167496,7772.842595176391,0.21567148392400542,0,8,480,7.0
10.326808179931618,0.27518284626483913,0.6246818385744095,0.39508123530554773,2.7996133684997555,26.99225032808304,7487.397435934753,0.456266193919194,1,8,481,1.0
10.980736800537102,0.5456628415117264,1.0922308986568452,0.7049763230555057,10.050481691841124,29.60569232717514,6172.322999902039,0.6404341127278466,2,8,482,
13.273770347900381,0.8158181817178726,1.5650451273441315,1.015662587416649,17.687369833389283,31.36284058462143,4877.172275544433,0.5229751871988817,3,8,483,2.0
13.8505982141113,0.8954292438821794,1.6882250170373916,1.1039860279488563,20.388917800292965,31.772525810832978,4483.589158514099,0.5105208357344813,4,8,484,
16.307827812500022,0.775628004989624,1.6050785044956206,0.9915158772432804,21.972620226737977,30.230701956157684,4206.204638829346,0.7772442582234785,5,8,485,
27.55454341186521,0.4432200607213973,1.3175682831048965,0.6680863949313164,24.279540150367737,25.572178517684936,3577.772300457458,1.1304283860244886,6,8,486,
44.95789702880859,0.3262348514213562,1.0758159612417222,0.5261493108847142,30.666062502323154,22.61612947900772,2059.7916639642335,1.1496518895257013,7,8,487,
64.12314566284181,0.29539262255096443,0.8863116509008406,0.4635795481317042,36.269173077396395,23.309060051574708,780.6925588723755,0.7697722218624012,8,8,488,1.0
72.23871395874028,0.25996640565967555,0.7628011656904221,0.410535551777363,38.8136209368248,24.87785212890625,326.7740620477295,0.44615585779851585,9,8,489,
56.73717895019536,0.2206372705612183,0.7166256718254089,0.3698339105575086,37.5528113447609,25.75110635433197,143.12582414337157,0.2685764418277026,10,8,490,1.0
35.75149583740233,0.17959663878059384,0.7919040110588074,0.3520588093595505,32.22180929589081,26.193422076511382,67.13389593566893,0.17561916239071027,11,8,491,1.0
36.43398029296873,0.18563098790740962,0.8996015906906127,0.3784243303847312,27.447641256755826,25.964007830848693,39.54859611877441,0.1303383233192547,12,8,492,2.0
78.08837675048824,0.2973723125276566,1.0165767245197295,0.49121095173478135,24.281502319316864,25.18709126018524,30.4141997616577,0.11612653298648459,13,8,493,1.0
136.4293753674317,0.4667434357385636,1.1732442001247405,0.6580437264800071,21.42827658278656,25.230703932762147,24.0343528234863,0.11416834729860663,14,8,494,1.0
130.47120040283198,0.47584789231586455,1.1896904571151734,0.6686173623459339,18.099509707069394,26.623333469715117,20.215002870483374,0.11687577624225978,15,8,495,
81.93484771972658,0.35576787355136874,1.076724228925705,0.5499619687111379,14.599802048278809,28.034003272800447,23.138726206054685,0.10409272069927271,16,8,496,
64.93698695922853,0.2985262494659424,0.959801294388771,0.48078148582911484,12.237118549030303,28.534943275871278,32.590572442016594,0.08566137567919,17,8,497,
65.33391306518558,0.24726604162025434,0.8644784269571304,0.42070832482695586,10.353288667732238,29.45157314847946,39.42320839233395,0.07656525735586558,18,8,498,3.0
76.68057408691402,0.19776673448467252,0.8280885604000092,0.3738319896993638,8.339596959747315,30.135312402973177,33.81161006378176,0.07198632122690998,19,8,499,
93.37003182983403,0.18489345634746535,0.8375992714357376,0.36543496859931945,6.689265183395386,30.001946114368437,27.138196623229987,0.06336384311091828,20,8,500,4.0
91.96365695800785,0.22766675796508773,0.9600657708024978,0.4241473058302403,5.472129674392701,29.182075275001527,32.03329365783691,0.0825893234267634,21,8,501,1.0
59.231531134033276,0.29998013943099977,1.2389143896436692,0.5377672998774052,3.2906197747802737,26.857698912506102,29.577286444702168,0.09264013280213772,22,8,502,
48.10903341674805,0.29776048703289026,1.3689985057163239,0.5620089512441159,1.6398660266113279,25.300916121826173,17.02159640899663,0.05074490453782495,23,8,503,
72.79983611572266,0.26007580029296884,1.3478647522878646,0.5276332065732479,1.1753383518486018,25.027625842037203,7.498100043640136,0.029549600094418687,24,8,504,2.0
112.18547148559571,0.23636539574146287,1.2866245426988603,0.49641865200662605,1.0442106097106931,25.001500376338956,2.0586610537719707,0.027906137019260167,25,8,505,
157.91050221679689,0.22356622364616396,1.2294141184663774,0.474736896519661,1.0070981884040835,24.999999215507508,0.3082085870361766,0.02830573280512284,26,8,506,2.0
213.91706132568356,0.19540239886188515,1.1909954394197464,0.44452098265337936,1.0005365266494755,24.998024003887178,0.021608069458011414,0.028978721136401146,27,8,507,2.0
267.7747938537597,0.15883988932800297,1.163820487909317,0.40983580001902586,1.0000090618782043,24.944298247814178,0.0007101150512767163,0.029943500150193723,28,8,508,4.0
320.62878878295896,0.11636301187801368,1.1079568054151536,0.36467895539307604,1.0000090618782043,24.21905321313858,-0.0002850256347528557,0.04693989647725583,29,8,509,1.0
388.7830000842285,0.06297490197181688,0.9611758757495881,0.29261507330584524,1.0000090618782043,21.650013971271513,-0.0002850256347528557,0.055824901880897525,30,8,510,
426.505258067627,0.04172058338069906,0.8556463067197799,0.25450497503018377,1.000051259059906,20.3241992593956,-0.0002850256347528557,0.04571008482388211,31,8,511,7.0
499.7738194104004,0.03262671338081358,0.6849685410928728,0.21309303303050986,1.0000934562416077,20.237974688129423,-0.0002850256347528557,0.05444048076265423,32,8,512,
626.0591439416504,0.03315604225158686,0.4773406365060806,0.1719940453348161,1.0000723576507573,20.818555223731995,-0.0002850256347528557,0.06312569236475142,33,8,513,5.0
742.585511875,0.05727932332229613,0.5392489970350265,0.2036727568466663,1.0000301604690556,22.29543412033081,-0.0002850256347528557,0.07461901526895477,34,8,514,
