xy_id,som_key,lon,lat
25066,2598,115625.0,449875.0
25067,2489,115875.0,449875.0
25068,2720,116125.0,449875.0
25069,2781,116375.0,449875.0
25070,2789,116625.0,449875.0
25071,2792,116875.0,449875.0
25072,2781,117125.0,449875.0
25073,2914,117375.0,449875.0
25074,2408,117625.0,449875.0
25075,2409,117875.0,449875.0
25076,2468,118125.0,449875.0
25077,2529,118375.0,449875.0
25078,2789,118625.0,449875.0
25079,2508,118875.0,449875.0
25080,1203,119125.0,449875.0
25081,1568,119375.0,449875.0
25082,2539,119625.0,449875.0
25083,2620,119875.0,449875.0
25084,2620,120125.0,449875.0
25085,2485,120375.0,449875.0
25086,2056,120625.0,449875.0
25087,2060,120875.0,449875.0
25088,2120,121125.0,449875.0
25089,2301,121375.0,449875.0
25090,2362,121625.0,449875.0
25091,2965,121875.0,449875.0
25092,2974,122125.0,449875.0
25093,2362,122375.0,449875.0
25094,2678,122625.0,449875.0
25095,2743,122875.0,449875.0
25096,2681,123125.0,449875.0
25097,2559,123375.0,449875.0
25098,2812,123625.0,449875.0
25099,2066,123875.0,449875.0
25100,2201,124125.0,449875.0
25101,2056,124375.0,449875.0
25102,2422,124625.0,449875.0
25103,2261,124875.0,449875.0
25104,360,125125.0,449875.0
25105,300,125375.0,449875.0
25106,2456,125625.0,449875.0
25107,2451,125875.0,449875.0
25108,2264,126125.0,449875.0
25109,2071,126375.0,449875.0
25110,2193,126625.0,449875.0
25111,2637,126875.0,449875.0
25112,2693,127125.0,449875.0
25113,2692,127375.0,449875.0
25114,2696,127625.0,449875.0
25115,2758,127875.0,449875.0
25116,2454,128125.0,449875.0
25117,2516,128375.0,449875.0
25118,2453,128625.0,449875.0
25119,2517,128875.0,449875.0
25120,2452,129125.0,449875.0
25121,2329,129375.0,449875.0
25122,2454,129625.0,449875.0
25123,2334,129875.0,449875.0
25124,1818,130125.0,449875.0
25125,1524,130375.0,449875.0
25126,1584,130625.0,449875.0
25127,1514,130875.0,449875.0
25128,2256,131125.0,449875.0
25129,2549,131375.0,449875.0
25130,2249,131625.0,449875.0
25131,1887,131875.0,449875.0
25132,2939,132125.0,449875.0
25133,1159,132375.0,449875.0
25134,451,132625.0,449875.0
25135,1156,132875.0,449875.0
25136,664,133125.0,449875.0
25137,603,133375.0,449875.0
25138,180,133625.0,449875.0
25139,793,133875.0,449875.0
25140,181,134125.0,449875.0
25141,545,134375.0,449875.0
25142,664,134625.0,449875.0
25143,485,134875.0,449875.0
25144,1285,135125.0,449875.0
25145,1037,135375.0,449875.0
25146,1323,135625.0,449875.0
25147,1094,135875.0,449875.0
25148,1611,136125.0,449875.0
25149,1285,136375.0,449875.0
25150,1824,136625.0,449875.0
25151,1958,136875.0,449875.0
25152,1651,137125.0,449875.0
25153,1831,137375.0,449875.0
25154,2143,137625.0,449875.0
25155,2454,137875.0,449875.0
25156,2519,138125.0,449875.0
25157,2994,138375.0,449875.0
25158,1140,138625.0,449875.0
25159,783,138875.0,449875.0
25160,366,139125.0,449875.0
25161,1,139375.0,449875.0
25162,420,139625.0,449875.0
25163,601,139875.0,449875.0
25164,480,140125.0,449875.0
25165,488,140375.0,449875.0
25166,1441,140625.0,449875.0
25167,784,140875.0,449875.0
25168,436,141125.0,449875.0
25169,559,141375.0,449875.0
25170,498,141625.0,449875.0
25171,379,141875.0,449875.0
25172,319,142125.0,449875.0
25173,259,142375.0,449875.0
25174,259,142625.0,449875.0
25175,318,142875.0,449875.0
25176,1116,143125.0,449875.0
25177,500,143375.0,449875.0
25178,1535,143625.0,449875.0
25179,2272,143875.0,449875.0
25180,1438,144125.0,449875.0
25181,501,144375.0,449875.0
25182,618,144625.0,449875.0
25183,561,144875.0,449875.0
25184,1530,145125.0,449875.0
25185,379,145375.0,449875.0
25186,1437,145625.0,449875.0
25187,1957,145875.0,449875.0
25188,1304,146125.0,449875.0
25189,1975,146375.0,449875.0
25190,1957,146625.0,449875.0
25191,1957,146875.0,449875.0
25192,1375,147125.0,449875.0
25193,1375,147375.0,449875.0
25194,1315,147625.0,449875.0
25195,1255,147875.0,449875.0
25196,1472,148125.0,449875.0
25197,502,148375.0,449875.0
25198,503,148625.0,449875.0
25199,506,148875.0,449875.0
25200,795,149125.0,449875.0
25201,1066,149375.0,449875.0
25202,1067,149625.0,449875.0
25203,874,149875.0,449875.0
25204,752,150125.0,449875.0
25205,752,150375.0,449875.0
25206,878,150625.0,449875.0
25207,756,150875.0,449875.0
25208,757,151125.0,449875.0
25209,757,151375.0,449875.0
25210,373,151625.0,449875.0
25211,7,151875.0,449875.0
25212,11,152125.0,449875.0
25213,837,152375.0,449875.0
25214,716,152625.0,449875.0
25215,658,152875.0,449875.0
25216,599,153125.0,449875.0
25217,419,153375.0,449875.0
25218,419,153625.0,449875.0
25219,479,153875.0,449875.0
25220,237,154125.0,449875.0
25221,177,154375.0,449875.0
25222,299,154625.0,449875.0
25223,239,154875.0,449875.0
25224,176,155125.0,449875.0
25331,2941,113875.0,449625.0
25332,2530,114125.0,449625.0
25333,2714,114375.0,449625.0
25334,2903,114625.0,449625.0
25335,2228,114875.0,449625.0
25336,2880,115125.0,449625.0
25337,2775,115375.0,449625.0
25338,2245,115625.0,449625.0
25339,2561,115875.0,449625.0
25340,2780,116125.0,449625.0
25341,2781,116375.0,449625.0
25342,2782,116625.0,449625.0
25343,2776,116875.0,449625.0
25344,2776,117125.0,449625.0
25345,2781,117375.0,449625.0
25346,2845,117625.0,449625.0
25347,2531,117875.0,449625.0
25348,2656,118125.0,449625.0
25349,2595,118375.0,449625.0
25350,2480,118625.0,449625.0
25351,2665,118875.0,449625.0
25352,1202,119125.0,449625.0
25353,1322,119375.0,449625.0
25354,2852,119625.0,449625.0
25355,2559,119875.0,449625.0
25356,2913,120125.0,449625.0
25357,2291,120375.0,449625.0
25358,2352,120625.0,449625.0
25359,2111,120875.0,449625.0
25360,2182,121125.0,449625.0
25361,2789,121375.0,449625.0
25362,2900,121625.0,449625.0
25363,2785,121875.0,449625.0
25364,2425,122125.0,449625.0
25365,2488,122375.0,449625.0
25366,2616,122625.0,449625.0
25367,2678,122875.0,449625.0
25368,2682,123125.0,449625.0
25369,2752,123375.0,449625.0
25370,2186,123625.0,449625.0
25371,1261,123875.0,449625.0
25372,2634,124125.0,449625.0
25373,2445,124375.0,449625.0
25374,2451,124625.0,449625.0
25375,2677,124875.0,449625.0
25376,1985,125125.0,449625.0
25377,2420,125375.0,449625.0
25378,2448,125625.0,449625.0
25379,2511,125875.0,449625.0
25380,2420,126125.0,449625.0
25381,2071,126375.0,449625.0
25382,1875,126625.0,449625.0
25383,2451,126875.0,449625.0
25384,2453,127125.0,449625.0
25385,2071,127375.0,449625.0
25386,2072,127625.0,449625.0
25387,2011,127875.0,449625.0
25388,2452,128125.0,449625.0
25389,2577,128375.0,449625.0
25390,2263,128625.0,449625.0
25391,2511,128875.0,449625.0
25392,2253,129125.0,449625.0
25393,2696,129375.0,449625.0
25394,2392,129625.0,449625.0
25395,2454,129875.0,449625.0
25396,1704,130125.0,449625.0
25397,1756,130375.0,449625.0
25398,1526,130625.0,449625.0
25399,1552,130875.0,449625.0
25400,1393,131125.0,449625.0
25401,2378,131375.0,449625.0
25402,2990,131625.0,449625.0
25403,2746,131875.0,449625.0
25404,1160,132125.0,449625.0
25405,1160,132375.0,449625.0
25406,274,132625.0,449625.0
25407,1097,132875.0,449625.0
25408,240,133125.0,449625.0
25409,240,133375.0,449625.0
25410,423,133625.0,449625.0
25411,664,133875.0,449625.0
25412,608,134125.0,449625.0
25413,793,134375.0,449625.0
25414,180,134625.0,449625.0
25415,673,134875.0,449625.0
25416,1364,135125.0,449625.0
25417,1143,135375.0,449625.0
25418,1144,135625.0,449625.0
25419,1084,135875.0,449625.0
25420,1285,136125.0,449625.0
25421,1672,136375.0,449625.0
25422,1606,136625.0,449625.0
25423,2394,136875.0,449625.0
25424,1831,137125.0,449625.0
25425,1892,137375.0,449625.0
25426,2455,137625.0,449625.0
25427,2394,137875.0,449625.0
25428,2127,138125.0,449625.0
25429,1080,138375.0,449625.0
25430,420,138625.0,449625.0
25431,420,138875.0,449625.0
25432,183,139125.0,449625.0
25433,122,139375.0,449625.0
25434,481,139625.0,449625.0
25435,723,139875.0,449625.0
25436,480,140125.0,449625.0
25437,185,140375.0,449625.0
25438,724,140625.0,449625.0
25439,665,140875.0,449625.0
25440,495,141125.0,449625.0
25441,559,141375.0,449625.0
25442,500,141625.0,449625.0
25443,319,141875.0,449625.0
25444,1712,142125.0,449625.0
25445,319,142375.0,449625.0
25446,258,142625.0,449625.0
25447,258,142875.0,449625.0
25448,1713,143125.0,449625.0
25449,501,143375.0,449625.0
25450,1652,143625.0,449625.0
25451,2272,143875.0,449625.0
25452,2332,144125.0,449625.0
25453,2273,144375.0,449625.0
25454,502,144625.0,449625.0
25455,1355,144875.0,449625.0
25456,259,145125.0,449625.0
25457,679,145375.0,449625.0
25458,1064,145625.0,449625.0
25459,1592,145875.0,449625.0
25460,1895,146125.0,449625.0
25461,1371,146375.0,449625.0
25462,1785,146625.0,449625.0
25463,1436,146875.0,449625.0
25464,1616,147125.0,449625.0
25465,1616,147375.0,449625.0
25466,1617,147625.0,449625.0
25467,1433,147875.0,449625.0
25468,1255,148125.0,449625.0
25469,1413,148375.0,449625.0
25470,503,148625.0,449625.0
25471,1069,148875.0,449625.0
25472,376,149125.0,449625.0
25473,1068,149375.0,449625.0
25474,1065,149625.0,449625.0
25475,812,149875.0,449625.0
25476,736,150125.0,449625.0
25477,434,150375.0,449625.0
25478,813,150625.0,449625.0
25479,755,150875.0,449625.0
25480,753,151125.0,449625.0
25481,756,151375.0,449625.0
25482,755,151625.0,449625.0
25483,6,151875.0,449625.0
25484,7,152125.0,449625.0
25485,134,152375.0,449625.0
25486,834,152625.0,449625.0
25487,775,152875.0,449625.0
25488,716,153125.0,449625.0
25489,717,153375.0,449625.0
25490,658,153625.0,449625.0
25491,718,153875.0,449625.0
25492,539,154125.0,449625.0
25493,234,154375.0,449625.0
25494,419,154625.0,449625.0
25495,359,154875.0,449625.0
25496,479,155125.0,449625.0
25497,236,155375.0,449625.0
25498,175,155625.0,449625.0
25603,2940,113875.0,449375.0
25604,2466,114125.0,449375.0
25605,2714,114375.0,449375.0
25606,2530,114625.0,449375.0
25607,2348,114875.0,449375.0
25608,2883,115125.0,449375.0
25609,2226,115375.0,449375.0
25610,2244,115625.0,449375.0
25611,2244,115875.0,449375.0
25612,2915,116125.0,449375.0
25613,2714,116375.0,449375.0
25614,2715,116625.0,449375.0
25615,2843,116875.0,449375.0
25616,2981,117125.0,449375.0
25617,2927,117375.0,449375.0
25618,2851,117625.0,449375.0
25619,2659,117875.0,449375.0
25620,2534,118125.0,449375.0
25621,2538,118375.0,449375.0
25622,2352,118625.0,449375.0
25623,2599,118875.0,449375.0
25624,1567,119125.0,449375.0
25625,1445,119375.0,449375.0
25626,1627,119625.0,449375.0
25627,2599,119875.0,449375.0
25628,2178,120125.0,449375.0
25629,2246,120375.0,449375.0
25630,2494,120625.0,449375.0
25631,2169,120875.0,449375.0
25632,2431,121125.0,449375.0
25633,2363,121375.0,449375.0
25634,2426,121625.0,449375.0
25635,2426,121875.0,449375.0
25636,2620,122125.0,449375.0
25637,2751,122375.0,449375.0
25638,2619,122625.0,449375.0
25639,2432,122875.0,449375.0
25640,2503,123125.0,449375.0
25641,2686,123375.0,449375.0
25642,2664,123625.0,449375.0
25643,2261,123875.0,449375.0
25644,2509,124125.0,449375.0
25645,2637,124375.0,449375.0
25646,2449,124625.0,449375.0
25647,2130,124875.0,449375.0
25648,2240,125125.0,449375.0
25649,2809,125375.0,449375.0
25650,2735,125625.0,449375.0
25651,2565,125875.0,449375.0
25652,2677,126125.0,449375.0
25653,1885,126375.0,449375.0
25654,1875,126625.0,449375.0
25655,2266,126875.0,449375.0
25656,2454,127125.0,449375.0
25657,2576,127375.0,449375.0
25658,2516,127625.0,449375.0
25659,2325,127875.0,449375.0
25660,2194,128125.0,449375.0
25661,2082,128375.0,449375.0
25662,2389,128625.0,449375.0
25663,2510,128875.0,449375.0
25664,2322,129125.0,449375.0
25665,2263,129375.0,449375.0
25666,2516,129625.0,449375.0
25667,2577,129875.0,449375.0
25668,2516,130125.0,449375.0
25669,1891,130375.0,449375.0
25670,1824,130625.0,449375.0
25671,1614,130875.0,449375.0
25672,1036,131125.0,449375.0
25673,604,131375.0,449375.0
25674,543,131625.0,449375.0
25675,2939,131875.0,449375.0
25676,1160,132125.0,449375.0
25677,1160,132375.0,449375.0
25678,1160,132625.0,449375.0
25679,1182,132875.0,449375.0
25680,604,133125.0,449375.0
25681,604,133375.0,449375.0
25682,485,133625.0,449375.0
25683,243,133875.0,449375.0
25684,844,134125.0,449375.0
25685,604,134375.0,449375.0
25686,610,134625.0,449375.0
25687,1213,134875.0,449375.0
25688,1096,135125.0,449375.0
25689,1266,135375.0,449375.0
25690,1326,135625.0,449375.0
25691,1025,135875.0,449375.0
25692,1337,136125.0,449375.0
25693,2322,136375.0,449375.0
25694,1224,136625.0,449375.0
25695,2093,136875.0,449375.0
25696,2142,137125.0,449375.0
25697,2148,137375.0,449375.0
25698,2454,137625.0,449375.0
25699,2143,137875.0,449375.0
25700,2502,138125.0,449375.0
25701,602,138375.0,449375.0
25702,480,138625.0,449375.0
25703,481,138875.0,449375.0
25704,552,139125.0,449375.0
25705,546,139375.0,449375.0
25706,665,139625.0,449375.0
25707,725,139875.0,449375.0
25708,783,140125.0,449375.0
25709,123,140375.0,449375.0
25710,245,140625.0,449375.0
25711,63,140875.0,449375.0
25712,496,141125.0,449375.0
25713,501,141375.0,449375.0
25714,560,141625.0,449375.0
25715,1775,141875.0,449375.0
25716,2211,142125.0,449375.0
25717,1416,142375.0,449375.0
25718,438,142625.0,449375.0
25719,319,142875.0,449375.0
25720,1774,143125.0,449375.0
25721,2272,143375.0,449375.0
25722,380,143625.0,449375.0
25723,1897,143875.0,449375.0
25724,1773,144125.0,449375.0
25725,1475,144375.0,449375.0
25726,501,144625.0,449375.0
25727,318,144875.0,449375.0
25728,199,145125.0,449375.0
25729,558,145375.0,449375.0
25730,1000,145625.0,449375.0
25731,1060,145875.0,449375.0
25732,1957,146125.0,449375.0
25733,1173,146375.0,449375.0
25734,1252,146625.0,449375.0
25735,1496,146875.0,449375.0
25736,1616,147125.0,449375.0
25737,1617,147375.0,449375.0
25738,1616,147625.0,449375.0
25739,1435,147875.0,449375.0
25740,1255,148125.0,449375.0
25741,1472,148375.0,449375.0
25742,382,148625.0,449375.0
25743,382,148875.0,449375.0
25744,443,149125.0,449375.0
25745,504,149375.0,449375.0
25746,1065,149625.0,449375.0
25747,1065,149875.0,449375.0
25748,1066,150125.0,449375.0
25749,873,150375.0,449375.0
25750,1066,150625.0,449375.0
25751,1006,150875.0,449375.0
25752,1005,151125.0,449375.0
25753,1008,151375.0,449375.0
25754,755,151625.0,449375.0
25755,755,151875.0,449375.0
25756,309,152125.0,449375.0
25757,248,152375.0,449375.0
25758,695,152625.0,449375.0
25759,890,152875.0,449375.0
25760,892,153125.0,449375.0
25761,833,153375.0,449375.0
25762,775,153625.0,449375.0
25763,775,153875.0,449375.0
25764,716,154125.0,449375.0
25765,718,154375.0,449375.0
25766,539,154625.0,449375.0
25767,479,154875.0,449375.0
25768,599,155125.0,449375.0
25769,659,155375.0,449375.0
25770,599,155625.0,449375.0
25771,235,155875.0,449375.0
25772,175,156125.0,449375.0
25876,2960,114125.0,449125.0
25877,2530,114375.0,449125.0
25878,2654,114625.0,449125.0
25879,2784,114875.0,449125.0
25880,2530,115125.0,449125.0
25881,2954,115375.0,449125.0
25882,2792,115625.0,449125.0
25883,2919,115875.0,449125.0
25884,2986,116125.0,449125.0
25885,2987,116375.0,449125.0
25886,2986,116625.0,449125.0
25887,2470,116875.0,449125.0
25888,2470,117125.0,449125.0
25889,2229,117375.0,449125.0
25890,2410,117625.0,449125.0
25891,2229,117875.0,449125.0
25892,2598,118125.0,449125.0
25893,2479,118375.0,449125.0
25894,2413,118625.0,449125.0
25895,2358,118875.0,449125.0
25896,1565,119125.0,449125.0
25897,483,119375.0,449125.0
25898,720,119625.0,449125.0
25899,1986,119875.0,449125.0
25900,2116,120125.0,449125.0
25901,2546,120375.0,449125.0
25902,2483,120625.0,449125.0
25903,2538,120875.0,449125.0
25904,2790,121125.0,449125.0
25905,2622,121375.0,449125.0
25906,2752,121625.0,449125.0
25907,2625,121875.0,449125.0
25908,2751,122125.0,449125.0
25909,2628,122375.0,449125.0
25910,2306,122625.0,449125.0
25911,2490,122875.0,449125.0
25912,2557,123125.0,449125.0
25913,1447,123375.0,449125.0
25914,1383,123625.0,449125.0
25915,2742,123875.0,449125.0
25916,2576,124125.0,449125.0
25917,2512,124375.0,449125.0
25918,2511,124625.0,449125.0
25919,2556,124875.0,449125.0
25920,2425,125125.0,449125.0
25921,2414,125375.0,449125.0
25922,2545,125625.0,449125.0
25923,2119,125875.0,449125.0
25924,2419,126125.0,449125.0
25925,2054,126375.0,449125.0
25926,2487,126625.0,449125.0
25927,2675,126875.0,449125.0
25928,2754,127125.0,449125.0
25929,2630,127375.0,449125.0
25930,2195,127625.0,449125.0
25931,2007,127875.0,449125.0
25932,2676,128125.0,449125.0
25933,2010,128375.0,449125.0
25934,2312,128625.0,449125.0
25935,2443,128875.0,449125.0
25936,2263,129125.0,449125.0
25937,2392,129375.0,449125.0
25938,2143,129625.0,449125.0
25939,2262,129875.0,449125.0
25940,2444,130125.0,449125.0
25941,1323,130375.0,449125.0
25942,663,130625.0,449125.0
25943,962,130875.0,449125.0
25944,1215,131125.0,449125.0
25945,664,131375.0,449125.0
25946,484,131625.0,449125.0
25947,609,131875.0,449125.0
25948,2037,132125.0,449125.0
25949,1160,132375.0,449125.0
25950,1160,132625.0,449125.0
25951,1183,132875.0,449125.0
25952,60,133125.0,449125.0
25953,60,133375.0,449125.0
25954,485,133625.0,449125.0
25955,784,133875.0,449125.0
25956,1023,134125.0,449125.0
25957,604,134375.0,449125.0
25958,1203,134625.0,449125.0
25959,1364,134875.0,449125.0
25960,1212,135125.0,449125.0
25961,1262,135375.0,449125.0
25962,1084,135625.0,449125.0
25963,1089,135875.0,449125.0
25964,28,136125.0,449125.0
25965,1586,136375.0,449125.0
25966,1587,136625.0,449125.0
25967,2038,136875.0,449125.0
25968,2394,137125.0,449125.0
25969,2202,137375.0,449125.0
25970,1833,137625.0,449125.0
25971,2813,137875.0,449125.0
25972,2332,138125.0,449125.0
25973,1357,138375.0,449125.0
25974,186,138625.0,449125.0
25975,184,138875.0,449125.0
25976,306,139125.0,449125.0
25977,1,139375.0,449125.0
25978,62,139625.0,449125.0
25979,1,139875.0,449125.0
25980,367,140125.0,449125.0
25981,306,140375.0,449125.0
25982,366,140625.0,449125.0
25983,436,140875.0,449125.0
25984,377,141125.0,449125.0
25985,500,141375.0,449125.0
25986,379,141625.0,449125.0
25987,1897,141875.0,449125.0
25988,2272,142125.0,449125.0
25989,1897,142375.0,449125.0
25990,498,142625.0,449125.0
25991,378,142875.0,449125.0
25992,1475,143125.0,449125.0
25993,1498,143375.0,449125.0
25994,2211,143625.0,449125.0
25995,1652,143875.0,449125.0
25996,1958,144125.0,449125.0
25997,1833,144375.0,449125.0
25998,320,144625.0,449125.0
25999,199,144875.0,449125.0
26000,199,145125.0,449125.0
26001,318,145375.0,449125.0
26002,1177,145625.0,449125.0
26003,26,145875.0,449125.0
26004,259,146125.0,449125.0
26005,25,146375.0,449125.0
26006,1438,146625.0,449125.0
26007,1906,146875.0,449125.0
26008,1616,147125.0,449125.0
26009,1495,147375.0,449125.0
26010,1435,147625.0,449125.0
26011,1375,147875.0,449125.0
26012,1775,148125.0,449125.0
26013,1472,148375.0,449125.0
26014,381,148625.0,449125.0
26015,382,148875.0,449125.0
26016,562,149125.0,449125.0
26017,1124,149375.0,449125.0
26018,996,149625.0,449125.0
26019,1065,149875.0,449125.0
26020,1067,150125.0,449125.0
26021,934,150375.0,449125.0
26022,1066,150625.0,449125.0
26023,938,150875.0,449125.0
26024,933,151125.0,449125.0
26025,1067,151375.0,449125.0
26026,812,151625.0,449125.0
26027,873,151875.0,449125.0
26028,812,152125.0,449125.0
26029,308,152375.0,449125.0
26030,756,152625.0,449125.0
26031,754,152875.0,449125.0
26032,1010,153125.0,449125.0
26033,953,153375.0,449125.0
26034,892,153625.0,449125.0
26035,832,153875.0,449125.0
26036,832,154125.0,449125.0
26037,775,154375.0,449125.0
26038,778,154625.0,449125.0
26039,716,154875.0,449125.0
26040,716,155125.0,449125.0
26041,658,155375.0,449125.0
26042,479,155625.0,449125.0
26043,115,155875.0,449125.0
26044,419,156125.0,449125.0
26045,235,156375.0,449125.0
26149,2530,114375.0,448875.0
26150,2656,114625.0,448875.0
26151,1567,114875.0,448875.0
26152,2941,115125.0,448875.0
26153,2951,115375.0,448875.0
26154,2944,115625.0,448875.0
26155,2654,115875.0,448875.0
26156,2470,116125.0,448875.0
26157,2469,116375.0,448875.0
26158,2659,116625.0,448875.0
26159,2595,116875.0,448875.0
26160,2228,117125.0,448875.0
26161,2289,117375.0,448875.0
26162,2350,117625.0,448875.0
26163,2228,117875.0,448875.0
26164,2351,118125.0,448875.0
26165,2485,118375.0,448875.0
26166,2237,118625.0,448875.0
26167,840,118875.0,448875.0
26168,483,119125.0,448875.0
26169,543,119375.0,448875.0
26170,720,119625.0,448875.0
26171,840,119875.0,448875.0
26172,2726,120125.0,448875.0
26173,2674,120375.0,448875.0
26174,2849,120625.0,448875.0
26175,2361,120875.0,448875.0
26176,2364,121125.0,448875.0
26177,2420,121375.0,448875.0
26178,2657,121625.0,448875.0
26179,2797,121875.0,448875.0
26180,2563,122125.0,448875.0
26181,2804,122375.0,448875.0
26182,2739,122625.0,448875.0
26183,2665,122875.0,448875.0
26184,2182,123125.0,448875.0
26185,2001,123375.0,448875.0
26186,2249,123625.0,448875.0
26187,2634,123875.0,448875.0
26188,2635,124125.0,448875.0
26189,2742,124375.0,448875.0
26190,2743,124625.0,448875.0
26191,2488,124875.0,448875.0
26192,2177,125125.0,448875.0
26193,2419,125375.0,448875.0
26194,2610,125625.0,448875.0
26195,2547,125875.0,448875.0
26196,2611,126125.0,448875.0
26197,2114,126375.0,448875.0
26198,2055,126625.0,448875.0
26199,2496,126875.0,448875.0
26200,2501,127125.0,448875.0
26201,2007,127375.0,448875.0
26202,2066,127625.0,448875.0
26203,2066,127875.0,448875.0
26204,1827,128125.0,448875.0
26205,1998,128375.0,448875.0
26206,1997,128625.0,448875.0
26207,2253,128875.0,448875.0
26208,2128,129125.0,448875.0
26209,2070,129375.0,448875.0
26210,2132,129625.0,448875.0
26211,2194,129875.0,448875.0
26212,2140,130125.0,448875.0
26213,1080,130375.0,448875.0
26214,300,130625.0,448875.0
26215,360,130875.0,448875.0
26216,794,131125.0,448875.0
26217,669,131375.0,448875.0
26218,853,131625.0,448875.0
26219,604,131875.0,448875.0
26220,902,132125.0,448875.0
26221,1504,132375.0,448875.0
26222,2034,132625.0,448875.0
26223,1265,132875.0,448875.0
26224,662,133125.0,448875.0
26225,421,133375.0,448875.0
26226,662,133625.0,448875.0
26227,782,133875.0,448875.0
26228,964,134125.0,448875.0
26229,1203,134375.0,448875.0
26230,1142,134625.0,448875.0
26231,1143,134875.0,448875.0
26232,1093,135125.0,448875.0
26233,1265,135375.0,448875.0
26234,1085,135625.0,448875.0
26235,855,135875.0,448875.0
26236,30,136125.0,448875.0
26237,1827,136375.0,448875.0
26238,2268,136625.0,448875.0
26239,2136,136875.0,448875.0
26240,1609,137125.0,448875.0
26241,2126,137375.0,448875.0
26242,1819,137625.0,448875.0
26243,1358,137875.0,448875.0
26244,1629,138125.0,448875.0
26245,2125,138375.0,448875.0
26246,661,138625.0,448875.0
26247,123,138875.0,448875.0
26248,62,139125.0,448875.0
26249,726,139375.0,448875.0
26250,62,139625.0,448875.0
26251,62,139875.0,448875.0
26252,969,140125.0,448875.0
26253,788,140375.0,448875.0
26254,848,140625.0,448875.0
26255,497,140875.0,448875.0
26256,497,141125.0,448875.0
26257,498,141375.0,448875.0
26258,319,141625.0,448875.0
26259,1832,141875.0,448875.0
26260,2333,142125.0,448875.0
26261,2204,142375.0,448875.0
26262,559,142625.0,448875.0
26263,440,142875.0,448875.0
26264,1898,143125.0,448875.0
26265,2279,143375.0,448875.0
26266,2272,143625.0,448875.0
26267,2333,143875.0,448875.0
26268,2333,144125.0,448875.0
26269,1958,144375.0,448875.0
26270,199,144625.0,448875.0
26271,199,144875.0,448875.0
26272,443,145125.0,448875.0
26273,437,145375.0,448875.0
26274,319,145625.0,448875.0
26275,319,145875.0,448875.0
26276,320,146125.0,448875.0
26277,1957,146375.0,448875.0
26278,1895,146625.0,448875.0
26279,1113,146875.0,448875.0
26280,1845,147125.0,448875.0
26281,1836,147375.0,448875.0
26282,1375,147625.0,448875.0
26283,1314,147875.0,448875.0
26284,1255,148125.0,448875.0
26285,1472,148375.0,448875.0
26286,1471,148625.0,448875.0
26287,1775,148875.0,448875.0
26288,321,149125.0,448875.0
26289,993,149375.0,448875.0
26290,1173,149625.0,448875.0
26291,1066,149875.0,448875.0
26292,1069,150125.0,448875.0
26293,1052,150375.0,448875.0
26294,1056,150625.0,448875.0
26295,1055,150875.0,448875.0
26296,322,151125.0,448875.0
26297,323,151375.0,448875.0
26298,995,151625.0,448875.0
26299,817,151875.0,448875.0
26300,786,152125.0,448875.0
26301,3,152375.0,448875.0
26302,493,152625.0,448875.0
26303,1007,152875.0,448875.0
26304,814,153125.0,448875.0
26305,386,153375.0,448875.0
26306,137,153625.0,448875.0
26307,953,153875.0,448875.0
26308,890,154125.0,448875.0
26309,829,154375.0,448875.0
26310,832,154625.0,448875.0
26311,107,154875.0,448875.0
26312,167,155125.0,448875.0
26313,777,155375.0,448875.0
26314,599,155625.0,448875.0
26315,539,155875.0,448875.0
26316,419,156125.0,448875.0
26317,299,156375.0,448875.0
26318,479,156625.0,448875.0
26421,2952,114375.0,448625.0
26422,2892,114625.0,448625.0
26423,2784,114875.0,448625.0
26424,2941,115125.0,448625.0
26425,2534,115375.0,448625.0
26426,2349,115625.0,448625.0
26427,2655,115875.0,448625.0
26428,2654,116125.0,448625.0
26429,2658,116375.0,448625.0
26430,2228,116625.0,448625.0
26431,2534,116875.0,448625.0
26432,2288,117125.0,448625.0
26433,2350,117375.0,448625.0
26434,2168,117625.0,448625.0
26435,2474,117875.0,448625.0
26436,2239,118125.0,448625.0
26437,2479,118375.0,448625.0
26438,2366,118625.0,448625.0
26439,1685,118875.0,448625.0
26440,483,119125.0,448625.0
26441,484,119375.0,448625.0
26442,484,119625.0,448625.0
26443,1562,119875.0,448625.0
26444,2683,120125.0,448625.0
26445,2859,120375.0,448625.0
26446,2238,120625.0,448625.0
26447,2224,120875.0,448625.0
26448,2182,121125.0,448625.0
26449,2060,121375.0,448625.0
26450,2070,121625.0,448625.0
26451,2876,121875.0,448625.0
26452,2438,122125.0,448625.0
26453,2068,122375.0,448625.0
26454,2233,122625.0,448625.0
26455,2356,122875.0,448625.0
26456,2305,123125.0,448625.0
26457,2552,123375.0,448625.0
26458,2679,123625.0,448625.0
26459,2744,123875.0,448625.0
26460,2805,124125.0,448625.0
26461,2553,124375.0,448625.0
26462,2558,124625.0,448625.0
26463,2420,124875.0,448625.0
26464,2543,125125.0,448625.0
26465,2294,125375.0,448625.0
26466,2487,125625.0,448625.0
26467,2612,125875.0,448625.0
26468,2366,126125.0,448625.0
26469,2298,126375.0,448625.0
26470,2804,126625.0,448625.0
26471,2244,126875.0,448625.0
26472,2182,127125.0,448625.0
26473,2186,127375.0,448625.0
26474,2935,127625.0,448625.0
26475,2066,127875.0,448625.0
