,WSO1_ID,station,som_key,Country,lon,lat
44024,367034,NEUBLANS-ABERGEMENT,1971,France,5.350100000418022,46.92159999594709
44033,367034,NEUBLANS-ABERGEMENT,2031,France,5.350100000418022,46.92159999594709
44049,384521,LANCRANS,2509,France,5.830346335706296,46.111506430624445
44050,384521,LANCRANS,2753,France,5.830346335706296,46.111506430624445
44051,384521,LANCRANS,2510,France,5.830346335706296,46.111506430624445
44052,384521,LANCRANS,2304,France,5.830346335706296,46.111506430624445
44054,384521,LANCRANS,2936,France,5.830346335706296,46.111506430624445
44056,384521,LANCRANS,2449,France,5.830346335706296,46.111506430624445
44057,384521,LANCRANS,2364,France,5.830346335706296,46.111506430624445
44067,384521,LANCRANS,2570,France,5.830346335706296,46.111506430624445
44071,384521,LANCRANS,2571,France,5.830346335706296,46.111506430624445
44077,384521,LANCRANS,2632,France,5.830346335706296,46.111506430624445
44084,384521,LANCRANS,2305,France,5.830346335706296,46.111506430624445
44085,384521,LANCRANS,2511,France,5.830346335706296,46.111506430624445
44086,384521,LANCRANS,2755,France,5.830346335706296,46.111506430624445
44094,381716,LELEX (NIAIZET),2937,France,5.909363009125183,46.2682757225979
44095,381716,LELEX (NIAIZET),2510,France,5.909363009125183,46.2682757225979
44097,381716,LELEX (NIAIZET),2364,France,5.909363009125183,46.2682757225979
44098,381716,LELEX (NIAIZET),2305,France,5.909363009125183,46.2682757225979
44100,381716,LELEX (NIAIZET),2449,France,5.909363009125183,46.2682757225979
44105,381716,LELEX (NIAIZET),2570,France,5.909363009125183,46.2682757225979
44106,381716,LELEX (NIAIZET),2509,France,5.909363009125183,46.2682757225979
44113,381716,LELEX (NIAIZET),2303,France,5.909363009125183,46.2682757225979
44117,381716,LELEX (NIAIZET),2571,France,5.909363009125183,46.2682757225979
44120,381716,LELEX (NIAIZET),2363,France,5.909363009125183,46.2682757225979
44121,381716,LELEX (NIAIZET),2815,France,5.909363009125183,46.2682757225979
44122,381716,LELEX (NIAIZET),2304,France,5.909363009125183,46.2682757225979
44126,381716,LELEX (NIAIZET),2816,France,5.909363009125183,46.2682757225979
44128,381716,LELEX (NIAIZET),2754,France,5.909363009125183,46.2682757225979
44133,381716,LELEX (NIAIZET),2938,France,5.909363009125183,46.2682757225979
44134,359530,ARCEAU (ARCELOT),2029,France,5.188600000765301,47.372099995875246
44135,359530,ARCEAU (ARCELOT),1364,France,5.188600000765301,47.372099995875246
44136,359530,ARCEAU (ARCELOT),1304,France,5.188600000765301,47.372099995875246
44137,359530,ARCEAU (ARCELOT),1365,France,5.188600000765301,47.372099995875246
44174,340080,DRENNEC,35,France,-4.362699999952256,48.53039999724177
44206,340080,DRENNEC,36,France,-4.362699999952256,48.53039999724177
44214,401842,BAIGNEAUX,593,France,-0.17700000068360913,44.723999995531294
44254,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),1604,France,0.7536761806322807,45.51445201951718
44255,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),1054,France,0.7536761806322807,45.51445201951718
44257,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),1587,France,0.7536761806322807,45.51445201951718
44261,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),1545,France,0.7536761806322807,45.51445201951718
44270,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),1053,France,0.7536761806322807,45.51445201951718
44274,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),1527,France,0.7536761806322807,45.51445201951718
44278,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),2699,France,0.7536761806322807,45.51445201951718
44289,389621,ST-PARDOUX-LA-RIVIERE (LE MANET),2028,France,0.7536761806322807,45.51445201951718
44294,411514,SOYANS,2572,France,5.014700000013511,44.62429999564348
44295,411514,SOYANS,2879,France,5.014700000013511,44.62429999564348
44296,411514,SOYANS,2204,France,5.014700000013511,44.62429999564348
44298,411514,SOYANS,2264,France,5.014700000013511,44.62429999564348
44300,411514,SOYANS,1961,France,5.014700000013511,44.62429999564348
44301,411514,SOYANS,1902,France,5.014700000013511,44.62429999564348
44305,411514,SOYANS,1842,France,5.014700000013511,44.62429999564348
44309,411514,SOYANS,2695,France,5.014700000013511,44.62429999564348
44315,411514,SOYANS,2756,France,5.014700000013511,44.62429999564348
44318,411514,SOYANS,2573,France,5.014700000013511,44.62429999564348
44331,411514,SOYANS,2634,France,5.014700000013511,44.62429999564348
44333,360760,PLOMBIERES-LES-DIJON,1364,France,4.980200000358053,47.331799996470586
44334,360760,PLOMBIERES-LES-DIJON,1304,France,4.980200000358053,47.331799996470586
44342,360760,PLOMBIERES-LES-DIJON,1365,France,4.980200000358053,47.331799996470586
44355,360760,PLOMBIERES-LES-DIJON,2028,France,4.980200000358053,47.331799996470586
44358,360760,PLOMBIERES-LES-DIJON,1969,France,4.980200000358053,47.331799996470586
44371,360760,PLOMBIERES-LES-DIJON,2029,France,4.980200000358053,47.331799996470586
44372,359070,SELLES-SUR-CHER,803,France,1.5343999995588145,47.285599996143866
44376,359070,SELLES-SUR-CHER,980,France,1.5343999995588145,47.285599996143866
44381,359070,SELLES-SUR-CHER,804,France,1.5343999995588145,47.285599996143866
44385,359070,SELLES-SUR-CHER,802,France,1.5343999995588145,47.285599996143866
44390,359070,SELLES-SUR-CHER,743,France,1.5343999995588145,47.285599996143866
44402,359070,SELLES-SUR-CHER,862,France,1.5343999995588145,47.285599996143866
44404,359070,SELLES-SUR-CHER,744,France,1.5343999995588145,47.285599996143866
44411,408370,BEAUFORT-SUR-GERVANNE,2633,France,5.145299999383858,44.77489999565493
44412,408370,BEAUFORT-SUR-GERVANNE,2572,France,5.145299999383858,44.77489999565493
44413,408370,BEAUFORT-SUR-GERVANNE,2264,France,5.145299999383858,44.77489999565493
44415,408370,BEAUFORT-SUR-GERVANNE,2204,France,5.145299999383858,44.77489999565493
44420,408370,BEAUFORT-SUR-GERVANNE,2022,France,5.145299999383858,44.77489999565493
44433,408370,BEAUFORT-SUR-GERVANNE,2695,France,5.145299999383858,44.77489999565493
44436,408370,BEAUFORT-SUR-GERVANNE,2265,France,5.145299999383858,44.77489999565493
44442,408370,BEAUFORT-SUR-GERVANNE,2571,France,5.145299999383858,44.77489999565493
44445,408370,BEAUFORT-SUR-GERVANNE,2511,France,5.145299999383858,44.77489999565493
44447,408370,BEAUFORT-SUR-GERVANNE,2939,France,5.145299999383858,44.77489999565493
44448,340678,PLOUGONVEN,993,France,-3.800500000802598,48.56559999597469
44471,340678,PLOUGONVEN,1970,France,-3.800500000802598,48.56559999597469
44477,340678,PLOUGONVEN,992,France,-3.800500000802598,48.56559999597469
44487,336907,CARIGNAN,1426,France,5.158700000039663,49.628399997089446
44489,336907,CARIGNAN,1485,France,5.158700000039663,49.628399997089446
44490,336907,CARIGNAN,1850,France,5.158700000039663,49.628399997089446
44491,336907,CARIGNAN,1486,France,5.158700000039663,49.628399997089446
44493,336907,CARIGNAN,1849,France,5.158700000039663,49.628399997089446
44499,336907,CARIGNAN,1910,France,5.158700000039663,49.628399997089446
44506,336907,CARIGNAN,1909,France,5.158700000039663,49.628399997089446
44526,339520,TREZILIDE,1193,France,-4.077000000084082,48.614999997118524
44564,390299,TIGNIEU-JAMEYZIEU,1194,France,5.158600000227701,45.71439999562213
44591,390299,TIGNIEU-JAMEYZIEU,1254,France,5.158600000227701,45.71439999562213
44597,390299,TIGNIEU-JAMEYZIEU,1193,France,5.158600000227701,45.71439999562213
44605,347420,CONCARNEAU (PONT D22),38,France,-3.8751166754664057,47.88438518767013
44644,345524,MEDREAC,1063,France,-2.0448137607827146,48.275546404256964
44646,345524,MEDREAC,1123,France,-2.0448137607827146,48.275546404256964
44647,345524,MEDREAC,642,France,-2.0448137607827146,48.275546404256964
44652,345524,MEDREAC,1064,France,-2.0448137607827146,48.275546404256964
44666,345524,MEDREAC,703,France,-2.0448137607827146,48.275546404256964
44683,343706,EPINIAC,702,France,-1.6895000000295677,48.525099997160765
44684,343706,EPINIAC,993,France,-1.6895000000295677,48.525099997160765
44685,343706,EPINIAC,520,France,-1.6895000000295677,48.525099997160765
44688,343706,EPINIAC,641,France,-1.6895000000295677,48.525099997160765
44703,343706,EPINIAC,460,France,-1.6895000000295677,48.525099997160765
44705,343706,EPINIAC,580,France,-1.6895000000295677,48.525099997160765
44707,343706,EPINIAC,400,France,-1.6895000000295677,48.525099997160765
44718,343706,EPINIAC,763,France,-1.6895000000295677,48.525099997160765
44722,348646,BRUZ (CARCE),643,France,-1.702478622149336,48.0260653198216
44723,348646,BRUZ (CARCE),1064,France,-1.702478622149336,48.0260653198216
44724,348646,BRUZ (CARCE),47,France,-1.702478622149336,48.0260653198216
44725,348646,BRUZ (CARCE),582,France,-1.702478622149336,48.0260653198216
44745,348646,BRUZ (CARCE),1910,France,-1.702478622149336,48.0260653198216
44761,353633,PLAINES-SAINT-LANGE,1365,France,4.481611257436623,47.99617290715586
44800,346295,VITRY-EN-PERTHOIS,1189,France,4.6260000009167985,48.745099996389186
44801,346295,VITRY-EN-PERTHOIS,1249,France,4.6260000009167985,48.745099996389186
44810,346295,VITRY-EN-PERTHOIS,1969,France,4.6260000009167985,48.745099996389186
44839,358993,CORVOL-ORGUEILLEUX,1488,France,3.3877088347864763,47.42766996798592
44841,358993,CORVOL-ORGUEILLEUX,1428,France,3.3877088347864763,47.42766996798592
44859,358993,CORVOL-ORGUEILLEUX,2699,France,3.3877088347864763,47.42766996798592
44877,359016,OUAGNE (CHAMPMOREAU),1184,France,3.4961606426435,47.42505040531542
44879,359016,OUAGNE (CHAMPMOREAU),1244,France,3.4961606426435,47.42505040531542
44882,359016,OUAGNE (CHAMPMOREAU),1183,France,3.4961606426435,47.42505040531542
44898,359016,OUAGNE (CHAMPMOREAU),2699,France,3.4961606426435,47.42505040531542
44916,359936,AUTRICOURT,1113,France,3.963500000175285,47.35299999604944
44917,359936,AUTRICOURT,1649,France,3.963500000175285,47.35299999604944
44918,359936,AUTRICOURT,1648,France,3.963500000175285,47.35299999604944
44920,359936,AUTRICOURT,1528,France,3.963500000175285,47.35299999604944
44921,359936,AUTRICOURT,1651,France,3.963500000175285,47.35299999604944
44922,359936,AUTRICOURT,1467,France,3.963500000175285,47.35299999604944
44923,359936,AUTRICOURT,1708,France,3.963500000175285,47.35299999604944
44924,359936,AUTRICOURT,1590,France,3.963500000175285,47.35299999604944
44925,359936,AUTRICOURT,1588,France,3.963500000175285,47.35299999604944
44927,359936,AUTRICOURT,1589,France,3.963500000175285,47.35299999604944
44949,359936,AUTRICOURT,1112,France,3.963500000175285,47.35299999604944
44950,359936,AUTRICOURT,1768,France,3.963500000175285,47.35299999604944
44955,359452,TIFFAUGES (LA MOULINETTE),702,France,-1.1101940970710282,47.015675641969075
44957,359452,TIFFAUGES (LA MOULINETTE),1178,France,-1.1101940970710282,47.015675641969075
44961,359452,TIFFAUGES (LA MOULINETTE),763,France,-1.1101940970710282,47.015675641969075
44966,359452,TIFFAUGES (LA MOULINETTE),1237,France,-1.1101940970710282,47.015675641969075
44978,359452,TIFFAUGES (LA MOULINETTE),1238,France,-1.1101940970710282,47.015675641969075
44989,359452,TIFFAUGES (LA MOULINETTE),1179,France,-1.1101940970710282,47.015675641969075
44994,354197,NORT-SUR-ERDRE (MOULIN DE VAUX),41,France,-1.4816000005344672,47.46289999636691
44995,354197,NORT-SUR-ERDRE (MOULIN DE VAUX),102,France,-1.4816000005344672,47.46289999636691
45010,354197,NORT-SUR-ERDRE (MOULIN DE VAUX),162,France,-1.4816000005344672,47.46289999636691
45023,354197,NORT-SUR-ERDRE (MOULIN DE VAUX),40,France,-1.4816000005344672,47.46289999636691
45031,354197,NORT-SUR-ERDRE (MOULIN DE VAUX),101,France,-1.4816000005344672,47.46289999636691
45033,382603,SAINT-JUNIEN (LE DEROT),1117,France,0.9150000001742725,45.91219999473195
45034,382603,SAINT-JUNIEN (LE DEROT),701,France,0.9150000001742725,45.91219999473195
45035,382603,SAINT-JUNIEN (LE DEROT),1356,France,0.9150000001742725,45.91219999473195
45036,382603,SAINT-JUNIEN (LE DEROT),1177,France,0.9150000001742725,45.91219999473195
45038,382603,SAINT-JUNIEN (LE DEROT),1118,France,0.9150000001742725,45.91219999473195
45039,382603,SAINT-JUNIEN (LE DEROT),1298,France,0.9150000001742725,45.91219999473195
45040,382603,SAINT-JUNIEN (LE DEROT),1358,France,0.9150000001742725,45.91219999473195
45044,382603,SAINT-JUNIEN (LE DEROT),1176,France,0.9150000001742725,45.91219999473195
45047,382603,SAINT-JUNIEN (LE DEROT),580,France,0.9150000001742725,45.91219999473195
45056,382603,SAINT-JUNIEN (LE DEROT),2759,France,0.9150000001742725,45.91219999473195
45061,382603,SAINT-JUNIEN (LE DEROT),1119,France,0.9150000001742725,45.91219999473195
45064,382603,SAINT-JUNIEN (LE DEROT),762,France,0.9150000001742725,45.91219999473195
45067,382603,SAINT-JUNIEN (LE DEROT),1536,France,0.9150000001742725,45.91219999473195
45068,382603,SAINT-JUNIEN (LE DEROT),1178,France,0.9150000001742725,45.91219999473195
45072,376327,VITRY-EN-CHAROLLAIS,230,France,4.079299356098118,46.4721222345439
45074,376327,VITRY-EN-CHAROLLAIS,109,France,4.079299356098118,46.4721222345439
45084,376327,VITRY-EN-CHAROLLAIS,229,France,4.079299356098118,46.4721222345439
45100,376327,VITRY-EN-CHAROLLAIS,169,France,4.079299356098118,46.4721222345439
45111,380200,FOLLES (FORGEFER),1053,France,1.495199999572088,46.09569999567722
45113,380200,FOLLES (FORGEFER),1586,France,1.495199999572088,46.09569999567722
45114,380200,FOLLES (FORGEFER),992,France,1.495199999572088,46.09569999567722
45115,380200,FOLLES (FORGEFER),1052,France,1.495199999572088,46.09569999567722
45118,380200,FOLLES (FORGEFER),1598,France,1.495199999572088,46.09569999567722
45121,380200,FOLLES (FORGEFER),2639,France,1.495199999572088,46.09569999567722
45127,380200,FOLLES (FORGEFER),1054,France,1.495199999572088,46.09569999567722
45147,380200,FOLLES (FORGEFER),1359,France,1.495199999572088,46.09569999567722
45150,333951,STEINBACH,1433,Germany,9.60399999940892,50.00999999593429
45151,333951,STEINBACH,1376,Germany,9.60399999940892,50.00999999593429
45152,333951,STEINBACH,1435,Germany,9.60399999940892,50.00999999593429
45156,333951,STEINBACH,1436,Germany,9.60399999940892,50.00999999593429
45157,333951,STEINBACH,1434,Germany,9.60399999940892,50.00999999593429
45158,333951,STEINBACH,1373,Germany,9.60399999940892,50.00999999593429
45169,333951,STEINBACH,1375,Germany,9.60399999940892,50.00999999593429
45192,364966,HUTTWIL (HAEBERENBAD),1885,Switzerland,7.828199999310555,47.122499996145216
45193,364966,HUTTWIL (HAEBERENBAD),1595,Switzerland,7.828199999310555,47.122499996145216
45194,364966,HUTTWIL (HAEBERENBAD),2031,Switzerland,7.828199999310555,47.122499996145216
45195,364966,HUTTWIL (HAEBERENBAD),2064,Switzerland,7.828199999310555,47.122499996145216
45196,364966,HUTTWIL (HAEBERENBAD),1706,Switzerland,7.828199999310555,47.122499996145216
45197,364966,HUTTWIL (HAEBERENBAD),1766,Switzerland,7.828199999310555,47.122499996145216
45198,364966,HUTTWIL (HAEBERENBAD),1596,Switzerland,7.828199999310555,47.122499996145216
45204,364966,HUTTWIL (HAEBERENBAD),1646,Switzerland,7.828199999310555,47.122499996145216
45206,364966,HUTTWIL (HAEBERENBAD),2092,Switzerland,7.828199999310555,47.122499996145216
45207,364966,HUTTWIL (HAEBERENBAD),2153,Switzerland,7.828199999310555,47.122499996145216
45211,364966,HUTTWIL (HAEBERENBAD),2579,Switzerland,7.828199999310555,47.122499996145216
45212,364966,HUTTWIL (HAEBERENBAD),1537,Switzerland,7.828199999310555,47.122499996145216
45217,364966,HUTTWIL (HAEBERENBAD),1826,Switzerland,7.828199999310555,47.122499996145216
45218,364966,HUTTWIL (HAEBERENBAD),1945,Switzerland,7.828199999310555,47.122499996145216
45222,364966,HUTTWIL (HAEBERENBAD),2123,Switzerland,7.828199999310555,47.122499996145216
45223,364966,HUTTWIL (HAEBERENBAD),2030,Switzerland,7.828199999310555,47.122499996145216
45225,364966,HUTTWIL (HAEBERENBAD),1969,Switzerland,7.828199999310555,47.122499996145216
45231,364966,HUTTWIL (HAEBERENBAD),2639,Switzerland,7.828199999310555,47.122499996145216
45232,360887,JONSCHWIL. MUEHLAU,2306,Switzerland,9.077500000519345,47.41369999637476
45233,360887,JONSCHWIL. MUEHLAU,2577,Switzerland,9.077500000519345,47.41369999637476
45234,360887,JONSCHWIL. MUEHLAU,2576,Switzerland,9.077500000519345,47.41369999637476
45235,360887,JONSCHWIL. MUEHLAU,2363,Switzerland,9.077500000519345,47.41369999637476
45237,360887,JONSCHWIL. MUEHLAU,2246,Switzerland,9.077500000519345,47.41369999637476
45238,360887,JONSCHWIL. MUEHLAU,2515,Switzerland,9.077500000519345,47.41369999637476
45243,360887,JONSCHWIL. MUEHLAU,2187,Switzerland,9.077500000519345,47.41369999637476
45244,360887,JONSCHWIL. MUEHLAU,2516,Switzerland,9.077500000519345,47.41369999637476
45246,360887,JONSCHWIL. MUEHLAU,2517,Switzerland,9.077500000519345,47.41369999637476
45247,360887,JONSCHWIL. MUEHLAU,2307,Switzerland,9.077500000519345,47.41369999637476
45258,360887,JONSCHWIL. MUEHLAU,2305,Switzerland,9.077500000519345,47.41369999637476
45259,360887,JONSCHWIL. MUEHLAU,2817,Switzerland,9.077500000519345,47.41369999637476
45261,360887,JONSCHWIL. MUEHLAU,2456,Switzerland,9.077500000519345,47.41369999637476
45264,360887,JONSCHWIL. MUEHLAU,2757,Switzerland,9.077500000519345,47.41369999637476
45265,360887,JONSCHWIL. MUEHLAU,2128,Switzerland,9.077500000519345,47.41369999637476
45271,360887,JONSCHWIL. MUEHLAU,2205,Switzerland,9.077500000519345,47.41369999637476
45272,362125,HUNDWIL,2938,Switzerland,9.293499999239454,47.33909999645133
45273,362125,HUNDWIL,2421,Switzerland,9.293499999239454,47.33909999645133
45274,362125,HUNDWIL,2135,Switzerland,9.293499999239454,47.33909999645133
45275,362125,HUNDWIL,2756,Switzerland,9.293499999239454,47.33909999645133
45276,362125,HUNDWIL,2247,Switzerland,9.293499999239454,47.33909999645133
45279,362125,HUNDWIL,2807,Switzerland,9.293499999239454,47.33909999645133
45283,362125,HUNDWIL,2128,Switzerland,9.293499999239454,47.33909999645133
45286,362125,HUNDWIL,2877,Switzerland,9.293499999239454,47.33909999645133
45288,362125,HUNDWIL,2685,Switzerland,9.293499999239454,47.33909999645133
45291,362125,HUNDWIL,2866,Switzerland,9.293499999239454,47.33909999645133
45293,362125,HUNDWIL,2746,Switzerland,9.293499999239454,47.33909999645133
45294,362125,HUNDWIL,2194,Switzerland,9.293499999239454,47.33909999645133
45296,362125,HUNDWIL,2361,Switzerland,9.293499999239454,47.33909999645133
45297,362125,HUNDWIL,2188,Switzerland,9.293499999239454,47.33909999645133
45299,362125,HUNDWIL,2806,Switzerland,9.293499999239454,47.33909999645133
45301,362125,HUNDWIL,2248,Switzerland,9.293499999239454,47.33909999645133
45302,362125,HUNDWIL,2816,Switzerland,9.293499999239454,47.33909999645133
45307,362125,HUNDWIL,2362,Switzerland,9.293499999239454,47.33909999645133
45309,362125,HUNDWIL,2817,Switzerland,9.293499999239454,47.33909999645133
45311,362125,HUNDWIL,2926,Switzerland,9.293499999239454,47.33909999645133
45313,362125,HUNDWIL,2134,Switzerland,9.293499999239454,47.33909999645133
45317,351891,SAINT-DIE,1769,France,6.955500000088407,48.283699996232464
45318,351891,SAINT-DIE,1888,France,6.955500000088407,48.283699996232464
45319,351891,SAINT-DIE,2124,France,6.955500000088407,48.283699996232464
45320,351891,SAINT-DIE,1947,France,6.955500000088407,48.283699996232464
45322,351891,SAINT-DIE,1828,France,6.955500000088407,48.283699996232464
45324,351891,SAINT-DIE,2006,France,6.955500000088407,48.283699996232464
45337,351891,SAINT-DIE,2182,France,6.955500000088407,48.283699996232464
45354,351891,SAINT-DIE,1829,France,6.955500000088407,48.283699996232464
45356,381879,BRIG,2966,Switzerland,7.987577723141824,46.316519810513405
45358,381879,BRIG,2967,Switzerland,7.987577723141824,46.316519810513405
45396,383072,MONTAGNAT,1071,France,5.289300000595482,46.17069999612503
45397,383072,MONTAGNAT,1130,France,5.289300000595482,46.17069999612503
45398,383072,MONTAGNAT,1975,France,5.289300000595482,46.17069999612503
45399,383072,MONTAGNAT,1914,France,5.289300000595482,46.17069999612503
45400,383072,MONTAGNAT,1250,France,5.289300000595482,46.17069999612503
45402,383072,MONTAGNAT,1974,France,5.289300000595482,46.17069999612503
45435,360297,BEAUMOTTE-AUBERTANS,1424,France,6.180300000220108,47.414999996912094
45436,360297,BEAUMOTTE-AUBERTANS,1425,France,6.180300000220108,47.414999996912094
45437,360297,BEAUMOTTE-AUBERTANS,1969,France,6.180300000220108,47.414999996912094
45439,360297,BEAUMOTTE-AUBERTANS,1908,France,6.180300000220108,47.414999996912094
45443,360297,BEAUMOTTE-AUBERTANS,2029,France,6.180300000220108,47.414999996912094
45447,360297,BEAUMOTTE-AUBERTANS,1968,France,6.180300000220108,47.414999996912094
45449,360297,BEAUMOTTE-AUBERTANS,1909,France,6.180300000220108,47.414999996912094
45474,362655,BOURGES (L'ORMEDIOT),1245,France,2.447500000306078,47.03599999541118
45475,362655,BOURGES (L'ORMEDIOT),224,France,2.447500000306078,47.03599999541118
45509,405531,BELIN-BELIET (MOULIN DU MOINE),1133,France,-0.7745999992275151,44.464299995308956
45548,358063,SAINT-GEORGES-SUR-LAYON,221,France,-0.3749999990557368,47.19209999599654
45550,358063,SAINT-GEORGES-SUR-LAYON,39,France,-0.3749999990557368,47.19209999599654
45551,358063,SAINT-GEORGES-SUR-LAYON,161,France,-0.3749999990557368,47.19209999599654
45587,358912,SAINT-BRANCHS,1130,France,0.8184000007604527,47.246399995964474
45598,358912,SAINT-BRANCHS,1190,France,0.8184000007604527,47.246399995964474
45626,345755,MORSANG-SUR-ORGE,175,France,2.3437076087357567,48.66840094001892
45665,379827,FOURILLES,524,France,3.1914760265205695,46.23915975050687
45668,379827,FOURILLES,1244,France,3.1914760265205695,46.23915975050687
45669,379827,FOURILLES,464,France,3.1914760265205695,46.23915975050687
45684,379827,FOURILLES,1183,France,3.1914760265205695,46.23915975050687
45691,379827,FOURILLES,2699,France,3.1914760265205695,46.23915975050687
45701,379827,FOURILLES,1243,France,3.1914760265205695,46.23915975050687
45704,348273,LOYAT (PONT D129),581,France,-2.3688000008423393,47.99379999586734
45705,348273,LOYAT (PONT D129),642,France,-2.3688000008423393,47.99379999586734
45710,348273,LOYAT (PONT D129),1909,France,-2.3688000008423393,47.99379999586734
45722,348273,LOYAT (PONT D129),1063,France,-2.3688000008423393,47.99379999586734
45730,348273,LOYAT (PONT D129),1123,France,-2.3688000008423393,47.99379999586734
45743,356631,SAINT-LAMBERT-DU-LATTAY (PONT BEZIGON),348,France,-0.6328000004294737,47.3151999959576
45781,340575,MOURON,1244,France,4.782199999872103,49.30719999583299
45783,340575,MOURON,524,France,4.782199999872103,49.30719999583299
45784,340575,MOURON,1243,France,4.782199999872103,49.30719999583299
45787,340575,MOURON,1304,France,4.782199999872103,49.30719999583299
45789,340575,MOURON,1305,France,4.782199999872103,49.30719999583299
45794,340575,MOURON,522,France,4.782199999872103,49.30719999583299
45797,340575,MOURON,1969,France,4.782199999872103,49.30719999583299
45798,340575,MOURON,523,France,4.782199999872103,49.30719999583299
45824,345331,BRIEC (PONT D72),50,France,-3.987499999843706,48.10189999574965
45827,345331,BRIEC (PONT D72),171,France,-3.987499999843706,48.10189999574965
45831,345331,BRIEC (PONT D72),110,France,-3.987499999843706,48.10189999574965
45841,345331,BRIEC (PONT D72),170,France,-3.987499999843706,48.10189999574965
45862,438066,HYERES (STE-EULALIE),891,France,6.145637823335656,43.1449852556269
45881,438066,HYERES (STE-EULALIE),2819,France,6.145637823335656,43.1449852556269
45894,438066,HYERES (STE-EULALIE),831,France,6.145637823335656,43.1449852556269
45901,438066,HYERES (STE-EULALIE),2699,France,6.145637823335656,43.1449852556269
45904,413003,SOUSPIERRE,2879,France,4.966899999793549,44.52989999552072
45905,413003,SOUSPIERRE,2024,France,4.966899999793549,44.52989999552072
45907,413003,SOUSPIERRE,1963,France,4.966899999793549,44.52989999552072
45908,413003,SOUSPIERRE,1903,France,4.966899999793549,44.52989999552072
45909,413003,SOUSPIERRE,1842,France,4.966899999793549,44.52989999552072
45913,413003,SOUSPIERRE,1902,France,4.966899999793549,44.52989999552072
45918,413003,SOUSPIERRE,2635,France,4.966899999793549,44.52989999552072
45924,413003,SOUSPIERRE,2574,France,4.966899999793549,44.52989999552072
45927,413003,SOUSPIERRE,2085,France,4.966899999793549,44.52989999552072
45941,413003,SOUSPIERRE,2697,France,4.966899999793549,44.52989999552072
45943,388434,LOZANNE,1603,France,4.687000000388481,45.857699995050965
45945,388434,LOZANNE,1602,France,4.687000000388481,45.857699995050965
45951,388434,LOZANNE,1909,France,4.687000000388481,45.857699995050965
45955,388434,LOZANNE,1967,France,4.687000000388481,45.857699995050965
45956,388434,LOZANNE,1542,France,4.687000000388481,45.857699995050965
45959,388434,LOZANNE,1543,France,4.687000000388481,45.857699995050965
45967,388434,LOZANNE,1969,France,4.687000000388481,45.857699995050965
45981,349038,MONTBIZOT (MOULIN NEUF CIDRERIE),43,France,0.20440000056713292,48.15869999618006
46018,356207,PROISELIERE ET LANGLE,1653,France,6.500500000590367,47.826399996124124
46019,356207,PROISELIERE ET LANGLE,1826,France,6.500500000590367,47.826399996124124
46020,356207,PROISELIERE ET LANGLE,2241,France,6.500500000590367,47.826399996124124
46021,356207,PROISELIERE ET LANGLE,2123,France,6.500500000590367,47.826399996124124
46022,356207,PROISELIERE ET LANGLE,1767,France,6.500500000590367,47.826399996124124
46024,356207,PROISELIERE ET LANGLE,1827,France,6.500500000590367,47.826399996124124
46025,356207,PROISELIERE ET LANGLE,2182,France,6.500500000590367,47.826399996124124
46026,356207,PROISELIERE ET LANGLE,2639,France,6.500500000590367,47.826399996124124
46027,356207,PROISELIERE ET LANGLE,1886,France,6.500500000590367,47.826399996124124
46029,356207,PROISELIERE ET LANGLE,1707,France,6.500500000590367,47.826399996124124
46031,356207,PROISELIERE ET LANGLE,2064,France,6.500500000590367,47.826399996124124
46036,356207,PROISELIERE ET LANGLE,1945,France,6.500500000590367,47.826399996124124
46050,356207,PROISELIERE ET LANGLE,2005,France,6.500500000590367,47.826399996124124
46055,356207,PROISELIERE ET LANGLE,1708,France,6.500500000590367,47.826399996124124
46057,351448,GRAND-FOUGERAY (LA BERNADAISE),1072,France,-1.6908000004705264,47.71219999554669
46058,351448,GRAND-FOUGERAY (LA BERNADAISE),1132,France,-1.6908000004705264,47.71219999554669
46095,350667,SAINT-JUST (LA RIVIERE COLOMBEL),1122,France,-1.9796000000083172,47.775299996105765
46096,350667,SAINT-JUST (LA RIVIERE COLOMBEL),1238,France,-1.9796000000083172,47.775299996105765
46097,350667,SAINT-JUST (LA RIVIERE COLOMBEL),702,France,-1.9796000000083172,47.775299996105765
46133,348442,PAIMPONT (PONT DU SECRET),1544,France,-2.146959343859569,47.98425690620836
46134,348442,PAIMPONT (PONT DU SECRET),1545,France,-2.146959343859569,47.98425690620836
46143,348442,PAIMPONT (PONT DU SECRET),1604,France,-2.146959343859569,47.98425690620836
46161,348442,PAIMPONT (PONT DU SECRET),1907,France,-2.146959343859569,47.98425690620836
46171,344950,SAINT-OUEN-LA-ROUERIE,931,France,-1.4363000003396595,48.42699999640903
46174,344950,SAINT-OUEN-LA-ROUERIE,992,France,-1.4363000003396595,48.42699999640903
46175,344950,SAINT-OUEN-LA-ROUERIE,155,France,-1.4363000003396595,48.42699999640903
